Ensembl,Mouse_Uniprot,Human_Ortholog,Human_Uniprot,SILAC_adrenal_gland,SILAC_brain_cortex,SILAC_brown_adipose_tissue,SILAC_cerebellum,SILAC_duodenum,SILAC_embryonic_tissue,SILAC_eye,SILAC_heart,SILAC_kidney,SILAC_large_intestine,SILAC_liver,SILAC_lung,SILAC_ovary,SILAC_pancreas,SILAC_skeletal_muscle,SILAC_spleen,SILAC_stomach,SILAC_subcutaneous_adipose_tissue,SILAC_thymus,SILAC_uterus,TPM_adrenal_gland,TPM_brain_cortex,TPM_brown_adipose_tissue,TPM_cerebellum,TPM_duodenum,TPM_embryonic_tissue,TPM_eye,TPM_heart,TPM_kidney,TPM_large_intestine,TPM_liver,TPM_lung,TPM_ovary,TPM_pancreas,TPM_skeletal_muscle,TPM_spleen,TPM_stomach,TPM_subcutaneous_adipose_tissue,TPM_thymus,TPM_uterus
ENSMUSG00000026950,E9Q1W3,ENSG00000183091,P20929,-0.940870106,-0.814227141,0.318527899,-0.265150019,-1.967975229,-1.862870912,0.415587106,-0.400709709,-1.811528437,-3.001585997,-1.267013804,-2.013356857,-0.025782052,-0.561115829,7.619890574,-0.163434795,-0.898622625,-0.195353479,-0.342201796,0.251868425,-1.477750365,0.177081428,3.80501477,2.236746189,-3.404889593,2.172111115,3.955134953,-0.076268488,0.872197104,-1.727275953,2.022051857,2.068963722,-0.355903045,1.769280681,11.67924988,-1.573818698,0.874958652,-1.778260739,-1.025807475,NA
ENSMUSG00000076432,F6VW30,ENSG00000134308,P27348,-0.031662803,1.486682868,0.332071845,1.481623828,0.19840595,2.100225276,0.686099871,-0.733972735,-0.220949063,-0.076893145,-1.265994613,0.559970034,0.506521458,0.041593331,-0.596092675,-0.274175503,-0.044080122,0.873232612,0.388059323,0.880530453,0.347623112,-1.627708592,0.710637665,1.689898831,-0.205660461,-2.973005061,-0.402687677,-0.698239871,0.20496063,0.331220244,-0.27373682,0.336205605,0.529229383,2.389974289,-5.49720179,0,0.03415743,0.664179317,-0.602719974,NA
ENSMUSG00000052397,P26040,ENSG00000092820,P15311,-2.794978925,-0.659221021,-2.59364652,-2.833785503,-0.014565237,-2.647835837,0.004187162,-0.212038223,1.544453984,0.175732618,-1.257699947,0.3623173,-0.384605935,-1.443373226,-0.670954911,-0.646711162,2.119477256,-1.425997778,0.335676345,-0.459501671,-2.193800162,-0.318297971,-3.42938061,-2.146332373,2.823866153,-0.232622303,2.139616484,-0.076268488,1.917618599,2.845921132,-2.842556832,1.213803194,0.601697629,2.117800416,-3.943437459,1.699165379,3.116379891,-1.107779972,1.973210825,NA
ENSMUSG00000020456,Q60597,ENSG00000105953,Q02218,0.305414302,-2.682266384,3.03018523,-0.699409551,-1.230519656,-3.198710669,-0.26863573,0.97620452,0.170631478,-0.654117672,-1.252219837,-1.529505275,-1.74651328,-2.514664764,0.554102552,-2.371367548,-1.635766233,-0.339661289,-1.360252544,-1.994396496,0.934525627,-0.641568409,2.849892963,-0.399182365,1.464649045,-1.466049273,1.476903248,3.256302779,1.125495715,0.88799071,-0.211983258,-0.15241754,-0.770483673,2.456633445,2.433733925,-0.693238852,0.521449592,0.323465686,-0.397559973,NA
ENSMUSG00000020444,E9Q7K1,ENSG00000143774,Q16774,-0.754704024,2.423574198,-0.435758323,0.246341229,-0.284984905,-1.098602028,2.910936153,1.359409951,0.186220809,0.927187619,-1.251304505,-0.528240787,-0.528619065,1.908066795,NA,-0.555465695,1.334289911,NA,NA,NA,0.098018638,-0.400800516,0.181080178,-0.039415562,1.401086179,-2.086152894,3.786210236,0.416699666,0.059500997,0.441003533,-0.211983258,-0.088953102,0.354162715,2.221136595,-0.909749775,-0.688620597,1.016262607,-0.59149829,-1.173922746,NA
ENSMUSG00000039952,Q544G5,ENSG00000173402,Q14118,0.536101192,1.743560332,0.896783228,-0.41885678,0.383311195,-2.46933147,0.219382242,2.860546589,0.287531619,-1.253315329,-1.248440027,1.056154804,-0.457373668,1.520832545,2.987117591,-1.032137232,1.901704411,0.158739532,-1.437209973,1.041290881,0.519870313,-1.324212087,0.661740493,-1.853534596,0.393939521,-0.608125487,0.226884645,1.287096518,-0.079685341,-0.352043001,-0.330585766,1.182132573,0.574669738,0.339808437,1.48680507,-1.206856201,0.448877731,-0.019937984,-1.595208904,NA
ENSMUSG00000020774,Q8R3P0,ENSG00000108381,P45381,-1.483806917,-0.257011773,0.780668081,0.443844307,-2.901508778,-4.056640759,-1.33055787,-1.710200459,1.361501745,-3.080658931,-1.246604216,NA,-3.130052769,-3.544370596,-0.450566273,-3.90942984,-3.176319359,0.137052144,-3.317959581,-1.088322616,-2.105621457,3.697998663,6.140787869,3.515588636,0.893277453,-3.075155975,-1.066761554,-0.076268488,3.637898869,3.977040203,1.293764154,-0.509874045,-3.327535693,-2.047675857,2.903147637,-4.22790278,-3.194849764,2.2059668,-2.806109274,NA
ENSMUSG00000056201,F8WGL3,ENSG00000172757,P23528,-0.434244207,1.527228091,-1.031761194,0.797641447,-0.269972407,1.266010745,-0.76647143,-0.544162068,-0.551410262,-0.175449404,-1.24620189,0.437520107,-0.027148866,-0.095248356,-0.468383491,1.180437054,0.305776834,0.213269743,1.760942069,1.19966096,0.326015249,-4.097731331,-1.298900748,0.344163752,1.370629444,-4.432539977,2.087786947,-1.107382847,-0.267063008,0.756208127,-0.237328143,0.158929254,0.053798248,3.85075296,-5.946504566,1.170167666,0.625504647,-0.019937984,1.4172916,NA
ENSMUSG00000063410,Q3U335,ENSG00000102572,Q9Y6E0,0.191541001,0.003418824,-0.244115235,-0.314642834,0.004658972,-0.237287193,-0.353425542,-0.678328412,0.059924418,-0.183458607,-1.246087013,0.925515324,0.014303921,-0.153700432,-0.800961205,0.81749087,-0.249091465,-0.248716802,0.95294562,-0.463970926,0.369528964,0.001343581,-0.248660727,-0.936969353,0.381665443,0.559168942,0.016573018,-0.263219083,-0.638570687,0.176372371,-1.022727651,-0.458438473,-0.084208997,0.020938404,0.279133236,0.632206987,-0.088127217,-0.804794084,0.303191506,NA
ENSMUSG00000029368,P07724,ENSG00000163631,P02768,1.231476738,-3.2507432,1.824517091,-1.057899026,0.204573867,-3.736312907,0.790882878,1.224020889,-0.599390411,-1.122725615,-1.245340349,2.141472414,2.390854322,-0.107546667,1.116136239,0.250172935,-0.630736717,4.191193594,1.34527949,2.987800816,-0.780785149,4.84742844,1.154588578,-8.11251445,-3.053656955,5.306738214,NA,-3.228968998,0.437747791,-2.696044605,13.28351981,0.092518444,0.929422215,10.1355645,-0.284713208,-1.415763625,-2.808046775,2.333669402,1.301928025,0.610478185
ENSMUSG00000024346,Q9CQF7,ENSG00000113068,O60925,-0.551188481,3.277884818,-0.401079721,0.527037673,-0.124573099,0.225595836,-0.131254269,1.762959142,0.511372563,-0.686211978,-1.242867273,-0.028924658,-0.78550164,1.960309845,1.481094528,-0.279012573,1.581450089,-0.66292428,0.40735899,1.993210053,0.430750724,-0.575831561,1.004667992,-0.039891671,1.134217442,-0.582526554,0.614766446,0.30719749,0.258376638,0.07801638,0.099542337,-0.87326128,-0.56063608,-0.01315535,1.725278372,-1.115079848,0.688891317,-0.863019548,-1.237022226,NA
ENSMUSG00000032435,Q3TWG5,ENSG00000144635,Q9Y6G9,-0.324503984,2.450953345,-0.324621258,1.09863838,-0.233664867,0.16213557,0.663460037,0.75661025,0.255868878,-0.354516298,-1.237272381,0.23641187,-0.519459811,0.640797545,0.335073006,-0.278046583,0.340170843,-0.094499433,0.222688696,0.108304323,0,1.08923426,-0.070824762,0.795177266,0.275046398,0.311854807,0.166011448,0.486494183,-0.000614179,-0.016608504,-1.25446129,-0.36097039,-0.737863653,0.022179043,1.757176779,-0.353742683,-0.207578014,-0.50680373,-0.296781934,NA
ENSMUSG00000022680,Q99K01,ENSG00000179889,Q6P996,-0.800397511,-2.079667316,-1.8216655,-1.858724916,1.559374248,-1.46432591,-1.537326668,-1.301701103,-1.407737814,2.830692297,-1.23692558,-1.551030592,-1.176218011,0.476999162,-3.258410168,-1.65951975,-0.459303723,-1.090537263,-1.408565783,-1.024993892,-0.39314926,0.559614802,0.081953459,-0.085523004,0.026934727,1.343000738,1.425778224,0.088592581,-0.442897114,1.079218927,0.140845681,-0.307755931,-0.46288217,1.252310623,1.227935181,-0.891287862,0.26278898,-0.019937984,-0.839385977,NA
ENSMUSG00000027342,P17918,NA,NA,-0.456815383,-2.069822325,-1.161864673,-2.64485037,-0.083070262,2.117649792,-0.800802203,-1.005145358,-1.721991213,0.423930191,-1.236000465,-0.68632303,0.290424275,-0.592266201,-1.005557355,1.258262503,-0.088297616,-1.134113442,3.402221162,0.666135819,0.504326605,-4.60004426,-0.230011062,-0.532126477,1.107589598,-1.978763864,-0.071554112,-0.547990486,-0.52186114,1.206668629,-0.279201376,0.19261755,0.687952021,1.882969333,-3.966197428,1.800412425,0.614119857,-0.019937984,2.802097443,NA
ENSMUSG00000037062,Q9JK48,ENSG00000097033,Q9Y371,-0.019556187,1.242418179,1.546476929,0.261455909,-0.014565237,0.018108658,0.108263363,1.370853557,-0.433397828,0.024344619,-1.235306119,0.717224624,0.165163165,-0.257033348,-0.492172172,0.454696985,0.36237444,1.523563536,0.630165591,0.477424209,0,1.398285504,4.192692865,-0.650575272,-0.159555669,1.666873184,1.089973424,1.407554327,-0.734219218,-0.705382029,-1.022625394,0.012894609,-1.727190363,0.785390616,4.233221062,0.067364832,-0.15333192,0.316601082,-0.427470507,NA
ENSMUSG00000032540,Q9DBL9,ENSG00000011198,Q8WTS1,2.371497014,NA,3.200138143,NA,NA,NA,-1.671261266,NA,-2.176285595,-1.716291909,-1.233627039,-1.144467963,0.414298532,NA,NA,-2.2582804,NA,2.93303818,NA,NA,0,-0.198074652,2.314306625,-0.437817853,-1.029271386,-0.604407527,-0.472458137,1.12454915,0.724574559,-0.39227381,0.665772553,0.653486144,-1.325420324,-1.802221821,2.156911402,-1.379837244,0.266381372,1.939685174,-1.297176793,NA
ENSMUSG00000001036,Q8CHU3,ENSG00000072134,O95208,-0.370809544,3.285660521,-0.019941061,1.886310155,-0.659656107,-0.286201617,0.186218479,-0.069953119,0.386867546,-1.058988533,-1.233627039,2.336640153,-0.087371896,NA,NA,-0.256012774,NA,NA,0.156748148,1.002119899,-0.202963467,1.101539746,-0.408411611,1.413162531,-0.812742593,-0.58154875,-0.43820963,0.328902188,0.048063419,-0.77963486,-1.506007331,1.856775988,1.001749205,-1.099877127,0.431775893,-0.396077088,0.369076757,0.566665359,-1.99011124,NA
ENSMUSG00000025417,Q91XU3,ENSG00000166908,Q8TBX8,-0.269982049,1.946295752,-0.869534617,0.731285153,-0.348363198,NA,0.444483655,-0.95185306,1.518929757,0.204948898,-1.226192305,-0.198499877,-0.328618492,-0.69424509,NA,-0.352789766,0.35574815,-0.584422758,-0.729155057,-0.172861574,-0.07214429,0.022487564,-1.031564967,-0.039891671,0.335495614,-0.861821271,1.195357773,0.274875428,1.723068051,0.449161171,-0.380060348,0.332663104,-0.263513815,0.563012667,-1.907563134,0.172040742,0.527613457,0.001078855,-0.204436998,NA
ENSMUSG00000063358,P63085,ENSG00000100030,P28482,-0.510601587,1.537054913,-0.672301264,1.838336818,0.116344531,0.799844975,0.919117954,-1.474825494,-0.703658516,0.142792194,-1.225784554,0.088204956,-0.065941527,-0.241089044,-1.033843766,0.434640179,-0.928897707,0.306293171,0.457257318,0.71127412,-0.145513809,2.442493605,0.000969515,0.545355866,-0.345003065,0.740453311,0.516547147,-0.01460725,-0.310367857,0.079395231,-0.03615042,-0.5285909,0,0.482706369,1.213890051,-0.124070847,-0.716497552,-0.388258459,0.363376121,NA
ENSMUSG00000027893,Q80SW1,ENSG00000168710,O43865,-0.021371613,0.067689449,1.265655001,2.196607727,-0.936081129,-2.14640228,0.13754885,-1.527760383,-0.386865246,0.10730659,-1.225260472,-0.962402996,-1.015675338,-0.484835224,0.081669835,-0.965960954,-1.317957895,-0.200019529,-1.135178755,-1.683012589,-0.144130522,2.081359359,3.137260689,1.904468581,0.257857143,0.643956475,2.127966653,0.238025228,0.649676856,-0.215096112,0.495508267,-0.375074913,-0.086921155,2.029334355,-0.734676765,-0.512194844,-0.866540024,0.098597049,-0.272939694,NA
ENSMUSG00000015143,A1BN54,ENSG00000072110,P12814,-1.085386718,-1.208284441,-1.487242975,-0.652039456,1.760366824,-0.793808843,-0.557852494,-0.969016071,-0.818814643,0.441275632,-1.220415578,1.082274838,1.28632955,-1.246719157,-0.819442696,1.569829642,0.121200898,0.069438587,0.629257029,0.806848696,-1.90095569,-0.224019914,-4.162599319,-1.991846714,0.087764778,-0.027641641,-1.389910631,-0.995774473,-1.300084372,0.462229144,-1.51084125,0.112889593,1.106181229,0.097758857,-2.396216462,0.830709864,0.64685329,0.424283457,0.772488078,NA
ENSMUSG00000004207,E9PZ00,ENSG00000197746,P07602,-0.415993259,1.568500469,-0.052266182,-0.721778624,-1.108609734,-4.800387129,-1.33064774,1.032802197,0.177827689,-2.113855465,-1.215554614,-0.85524,-0.274335634,-0.466972163,0.917880719,1.064781104,0.637861633,-1.207661502,-0.530704068,0.158811956,0.319046369,-0.67509115,-0.769466355,-0.039891671,-0.586102162,-2.711576679,6.251174783,0.516822833,0.359665584,-0.621746289,-0.098878828,-0.111504874,0.148088172,4.719678297,-0.117516869,0.931267009,-0.253143315,0.386580768,0.23150497,NA
ENSMUSG00000074457,Q9D708,ENSG00000188643,Q96FQ6,-0.679753067,1.145863055,-0.000962533,0.037079451,1.425463879,NA,0.718216344,-0.241912183,-0.644243801,1.571103046,-1.212618543,0.891872,-0.540913327,-0.495328218,-0.796736477,NA,2.826977974,0.571374002,0.444740791,-0.177160165,-0.175096265,-1.034167188,-0.122495589,-0.511096558,0.066342871,-3.47840265,2.118011974,-0.034469622,0.261558581,0.145222557,-0.211983258,1.081523581,-0.157181535,-1.307789247,0.336784181,-1.914056891,2.137628441,0.413883669,-1.106693371,NA
ENSMUSG00000063931,A2RS23,ENSG00000124299,P12955,-0.864740114,-2.387697906,-1.686684794,-1.195348875,-0.829330892,-1.680028636,-1.047735823,-1.067740072,-0.309026304,-0.920547069,-1.209440407,-1.18469908,-0.812597247,-1.034327735,-0.019907119,-0.958291142,-2.05273649,-0.374405481,-0.429518751,-0.783219135,0.678472564,-1.935140645,-0.018778741,-1.040937816,3.737144156,-2.296661439,1.089448707,-0.396177655,2.155544293,3.016856336,1.115782888,-0.227205008,-0.059157901,1.614327672,-0.284713208,0.166139076,-0.029818051,0.481999338,-0.02361558,NA
ENSMUSG00000021952,Q9ESJ0,ENSG00000132953,Q9C0E2,NA,NA,-0.287241863,-0.109771156,0.104792899,1.797692375,NA,NA,NA,0.3099079,-1.202826862,-0.318977236,0.306992598,NA,NA,NA,NA,NA,1.194766833,-0.458812717,0.245371014,0.887047143,0.278785053,0.241023919,-2.01804797,2.408653577,-2.886519777,-0.046696218,-0.42113994,-0.555357932,-0.657688232,-0.27364228,0.14256799,-1.738145191,0.403923015,0,-1.367691766,-0.147709987,0.562754429,NA
ENSMUSG00000020476,Q62418,ENSG00000136279,Q9UJU6,-0.572491012,1.915556997,-1.223413613,0.401605035,-0.814004479,-0.329386485,1.151137146,-0.158763272,0.117119415,-0.459418996,-1.190105489,0.257312969,-0.432525439,-1.217984578,-0.305103753,1.099390128,0.509557774,-0.516444815,0.882322759,0.462831122,0.123075139,-0.893861243,-1.46137024,-0.345102033,1.319342447,-0.241519821,3.18356012,-0.702861291,-0.248263302,1.371571951,-0.211983258,0.499347125,0.391820029,1.156633723,-1.909018196,1.77870496,1.116308992,-0.175139959,0.923649849,NA
ENSMUSG00000078851,A2AB79,ENSG00000181218,Q7L7L0,-0.55938199,-0.221452286,-0.782904351,-1.646029255,NA,NA,0.5100119,NA,-0.228805934,NA,-1.189747189,NA,NA,1.060848599,NA,NA,NA,NA,1.085344333,NA,-1.839399723,3.309550248,2.78349208,2.47974464,-2.715464767,1.108957158,1.263188956,0.864644925,0.756010109,-0.215096112,-1.739999654,0.247364443,-2.289914867,0.393090578,2.705338518,-1.448079713,-1.877592565,0.099770669,-0.271398704,NA
ENSMUSG00000020900,Q3UH59,ENSG00000133026,P35580,0.091030785,-0.523167124,-0.540173125,2.091402074,-1.313668264,2.21524203,0.439401771,-0.744265476,0.464767593,-3.015924053,-1.188850783,2.695319071,1.700685841,-2.077832715,NA,-0.556063449,-0.256390306,0.231094003,-2.405293618,1.18072772,-1.201089409,3.160900898,0.896618307,2.951415802,-2.271151634,4.387445434,0.626672599,0.285906286,0.609284143,-1.891612046,-1.660494495,2.391726382,1.147342575,0.168018615,-0.284713208,-1.09890652,-1.620488216,1.13865941,-1.756470805,NA
ENSMUSG00000015149,Q8VDQ8,ENSG00000068903,Q8IXJ6,-1.1575171,3.041413716,-0.307164603,2.771524544,-1.121180603,-2.088331619,-0.244229255,-0.599517523,-1.276179579,-1.696580962,-1.182562364,-0.840645849,-1.723085369,-0.234065157,-0.31775703,-1.104227764,-1.172522842,-1.146125517,-1.781213138,-2.11083117,-0.278352692,0.177928159,0.201979842,0.962149132,-0.732685583,-1.547740319,2.555699126,0.485385303,0.208639636,-0.664937396,0.329426818,0.135848397,-0.273519486,0.633515889,1.273080202,-0.036499603,-0.304145128,0.167726621,0,NA
ENSMUSG00000009741,Q811S7,ENSG00000153560,Q9NZI7,0.015809162,-0.176102312,NA,0.788576928,NA,1.283477753,0.27818825,NA,NA,0.033312932,-1.182142145,NA,-0.249496532,0.213779151,NA,NA,NA,0.235795788,0.899376909,0.388698518,0.288626436,-0.113453711,-1.525956432,0.332433291,0.176451032,0.083853558,0.342013392,-0.249674164,-0.495294108,-0.215096112,-0.024862528,-0.275876556,0.037125303,-0.194327381,-1.170842352,0.759769002,-0.11641872,-0.088854121,0.657654833,NA
ENSMUSG00000029761,E9QA15,ENSG00000122786,Q05682,-0.32031264,-1.329553091,-1.48900822,-2.707546395,3.221143343,-1.393796398,-1.285098086,0.405104942,0.117700116,-0.012504139,-1.180820569,0.519702285,1.279301285,-0.876770477,-0.065847945,0.169439386,3.552464906,0.731273452,-2.304771855,3.832322383,-2.095481938,-0.244743797,0.607729437,-0.518931307,-1.65367671,2.119262558,-0.022446657,-0.215576621,-0.12743525,0.075277271,1.92234001,0.385038283,0.301999824,-1.208344571,0.076740521,-0.953355602,-0.047586084,1.360729882,-2.830897837,NA
ENSMUSG00000021823,Q64727,ENSG00000035403,P18206,0.313102331,-2.541164236,0.149666803,-1.908874345,1.679215885,-1.56611061,-0.223763807,1.13448033,0.133654388,-0.102072935,-1.177391303,2.293146466,1.18849352,-1.764051806,-0.089694765,0.321437678,1.369246399,1.291929601,-1.157036914,1.314873027,0.341406064,-0.911557958,-0.6633389,-1.600337662,-0.574161573,1.484093906,-0.547369183,0.879407122,-0.452558209,-0.215096112,-1.125064985,1.782405465,1.159423518,-1.487160625,1.978004236,0.23842915,0.748032943,1.122367787,-1.657118169,NA
ENSMUSG00000006412,O70591,ENSG00000143256,Q9UHV9,-0.103430587,2.578464515,-0.741551982,0.468863939,-0.172218619,0.426998062,0.207720706,1.728790385,0.355479143,-0.508111871,-1.176909375,0.057004366,-0.464224631,1.704741381,1.812324625,-0.435162699,1.139087518,-0.179150844,0.747090449,1.892521699,-1.934636088,2.691216638,2.712643165,2.338839905,-2.222090854,2.245164918,2.257462746,1.01949057,0.819586063,-0.254767046,0.920520838,0.006299689,-0.979848168,3.190525368,3.245855414,-0.38830575,-1.924159639,-0.019937984,-0.269536381,NA
ENSMUSG00000014956,P62141,ENSG00000213639,P62140,0.331753399,-0.574402716,0.706303024,0.485118247,1.158356045,1.095369021,0.253865325,0.116658213,-0.14802366,0.442489008,-1.176788832,0.444255939,0.866982104,-0.429943706,1.263226372,-0.02776116,NA,2.261663249,2.169494431,3.122846384,-1.847033592,3.018501268,3.506834745,2.044379582,-2.548586364,2.469417149,2.42436651,1.763131545,-0.031115506,0.302966647,-0.41348328,0,-1.878439307,2.820453417,4.807365776,-0.523263712,-2.030835501,0.05497655,-0.519049003,NA
ENSMUSG00000037933,Q921C5,ENSG00000185963,Q8TD16,0.910187896,1.19175272,0.941777178,0.423897885,0.294570112,1.229439037,NA,NA,0.138330037,-1.262708647,-1.168933149,1.729754752,NA,NA,NA,NA,NA,1.104816329,NA,1.461640904,0.154955506,-0.361061497,0.02401294,-0.039891671,-1.21569472,-0.331803874,0.11226265,0.818332069,-0.927563763,-1.746759784,-1.14176442,0.825529889,0.118542407,-1.381038132,-0.019705938,0.13285108,-0.251801731,0.204930032,0.445341993,NA
ENSMUSG00000071379,P62748,ENSG00000115756,P37235,-0.940944012,1.9368266,-0.67325036,2.649861568,0.191609561,NA,-0.383362427,-0.623350262,0.033178229,0.470655882,-1.167599589,1.248219333,-0.501282039,0.529214783,-2.923446926,0.93779265,0.781357435,-0.442413283,1.053000733,1.517374355,-0.289313121,-2.053775465,-3.161186009,2.171891635,0.936229894,-4.421876236,0.849465646,-0.398973511,0.922828616,0.520209797,-0.842112432,1.66730614,0.26893648,0.964597799,-4.766942693,0.816595865,1.815917532,-0.019937984,1.829520174,NA
ENSMUSG00000028034,Q3TUE1,ENSG00000162613,Q96AE4,0.337486238,1.274898996,-0.350308487,0.279580787,-0.510229737,1.776337849,0.223466553,0.301397502,0.10122947,-0.138403897,-1.16596111,-0.085860242,0.505777304,-0.114175626,0.134722185,0.775235166,0.142076333,-0.272345827,2.11283283,1.46343511,0.479082873,0.95761367,-0.038580056,0.786200891,-0.174041404,2.527327282,-0.587090435,-0.362793171,-0.447863093,-0.316080372,-0.33044595,0.001041442,0.343562376,-0.603348182,-0.997753705,0.739620039,-0.384666565,-0.082076611,1.717660331,NA
ENSMUSG00000031950,P60521,ENSG00000034713,P60520,-0.7681571,3.73111993,-0.006997136,2.082870603,-0.719457335,-0.802014653,0.024847377,-0.338041899,-0.77708429,-0.625278752,-1.160486046,-0.78727273,-1.146102322,0.155742912,-0.234448532,-0.183309138,0.142782179,-0.281875465,-0.359986679,-0.46859738,-1.281480967,-0.333139986,0.915033119,3.356828165,-0.947562758,-2.648880603,0.020406818,1.336779725,0.955158698,0.620662985,0.775918681,0.335268001,-1.728149389,2.551403455,0.016635567,0,-1.246548916,0.167428896,-0.059017711,NA
ENSMUSG00000007836,Q9CX86,ENSG00000177733,Q13151,0.085430055,0.830087932,-0.759941817,0.614235377,-0.270312909,1.563549914,0.731026741,-0.121511274,-0.238582159,-0.118361763,-1.155907992,0.050144226,0.57018287,-0.473962138,-0.19569032,0.758039292,0.523149318,-0.505772747,1.129479309,1.86768676,1.592444287,-0.159405723,-1.102031637,-0.471586114,1.639963373,0.5545108,1.130422179,-1.293328637,-0.795996549,-0.636707909,0.007081568,0,1.987726799,NA,-0.922661778,1.515529497,1.113470353,-0.430439619,1.422727193,2.856776968
ENSMUSG00000026155,Q91VZ6,ENSG00000112305,Q8IYB5,-0.404374736,3.083857108,-0.624929461,1.263143714,-0.433086109,-0.322942578,-0.269479811,-0.549526802,-0.24165762,-0.002927254,-1.152173335,0.111980281,-0.302764089,-0.186385431,NA,0.408526307,-0.209712462,-0.301776665,-0.060090459,-0.172651469,-0.117961659,1.232985463,0.705952336,0.493645818,0.381217207,2.35033227,0.449768685,-1.150961699,-0.208970442,0.355711803,-0.211983258,-0.541944184,0.319918204,-0.269135425,1.918908781,0.907230453,-0.259247995,-0.046760892,-0.552889971,NA
